quote,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,scope,is_quoted_forecaster,conditional_on,reasoning,current_state,page_id,date,publisher,source_text_type,predicted_norm,realized,basis,hit,scorable,unscorable_reason,horizon_used,horizon_basis,ip_growth_6m,ip_growth_12m,ip_accel,ip_gap,cpi_yoy,cpi_accel,unrate,unrate_d6,stock_ret6,stock_ret12,stock_vol6,stock_drawdown,epu,hindsight_in_recession,has_ip_growth_6m,has_ip_growth_12m,has_ip_accel,has_ip_gap,has_cpi_yoy,has_cpi_accel,has_unrate,has_unrate_d6,has_stock_ret6,has_stock_ret12,has_stock_vol6,has_stock_drawdown,has_epu
Prospects For 1905. What is the outlok for 1905? Very promising provided excessive speculative temptations are avoided and business ...,general_business,improve,na,na,vague,assertive,expert,Henry Clews,national,True,excessive speculative temptations are avoided,avoid speculation,mixed,/service/ndnp/iahi/batch_iahi_duesenberg_ver01/data/sn85049554/00415622363/1905010201/0014.xml,1905-01-02,"evening times-republican (marshalltown, iowa) 1890-1923",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,104.1329,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Large receipts of currency expected in January.,markets,improve,na,na,vague,hedged,journalist,na,national,False,na,na,na,/service/ndnp/uuml/batch_uuml_merckx_ver01/data/sn83045396/print/1904121301/0214.xml,1904-12-13,"the salt lake tribune (salt lake city, utah) 1890-current",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,74.18441,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tho market should then lake a turn for the better,general_business,improve,na,na,vague,hedged,expert,Walker Bros,national,True,na,elimination of liquidation pools,bad,/service/ndnp/uuml/batch_uuml_merckx_ver01/data/sn83045396/print/1904121301/0214.xml,1904-12-13,"the salt lake tribune (salt lake city, utah) 1890-current",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,74.18441,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"I predict that after 1901 there will be a revival In trade, better times, and that higher prices will prevail until tha year 1911.",general_business,improve,up,down,vague,assertive,expert,Samuel Benner,national,True,na,na,bad,/service/ndnp/mohi/batch_mohi_ingalls_ver01/data/sn84020274/00294559772/1904101601/0348.xml,1904-10-16,"the st. louis republic (st. louis, mo.) 1888-1919",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,94.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The present down cycle In prices and in general business ends In 1904.,general_business,improve,up,down,vague,assertive,expert,Samuel Benner,national,True,na,na,bad,/service/ndnp/mohi/batch_mohi_ingalls_ver01/data/sn84020274/00294559772/1904101601/0348.xml,1904-10-16,"the st. louis republic (st. louis, mo.) 1888-1919",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,94.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"The year 1905 will be the beginning year of a new up cycle In pig Iron and long continued prosperity in general business, lasting until the next commercial revulsion, which will be due In 1911.",general_business,improve,up,down,vague,assertive,expert,Samuel Benner,national,True,na,na,bad,/service/ndnp/mohi/batch_mohi_ingalls_ver01/data/sn84020274/00294559772/1904101601/0348.xml,1904-10-16,"the st. louis republic (st. louis, mo.) 1888-1919",full_page,improve,improve,NBER,1.0,True,,24.0,inferred_long,,,,,,,,,,,,,94.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lookine forward beyond 1904 the cycles indicate six years of national prosperity.,general_business,improve,up,down,12,assertive,expert,Samuel Benner,national,True,na,na,bad,/service/ndnp/mohi/batch_mohi_ingalls_ver01/data/sn84020274/00294559772/1904101601/0348.xml,1904-10-16,"the st. louis republic (st. louis, mo.) 1888-1919",full_page,improve,improve,NBER,1.0,True,,12.0,stated,,,,,,,,,,,,,94.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"""I predict,"" he said, ""that California will send a solid Congressional delegation to Washington, that we will have an almost unanimous Legislature- and that we will carry California for Roosevelt by a plurality of 60,000.""",general_business,improve,na,na,6,assertive,official,General George Stone,national,True,na,na,na,/service/ndnp/curiv/batch_curiv_darwin_ver01/data/sn85066387/0010048058A/1904110601/0117.xml,1904-11-06,the san francisco call (san francisco [calif.]) 1895-1913,full_page,improve,improve,NBER,1.0,True,,6.0,stated,,,,,,,,,,,,,87.17545,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"California fruit growers may, according to information that has been received by the horticultural commissioner of California, be greatly benefited, to the amount of many thousands dollars, by a proposed move in Hawaii to shut out fruits from portions of the world where insects dangerous to vegetation infest trees and fruit. This will compel purchases here.",general_business,improve,na,na,vague,hedged,expert,Alexander Craw,national,True,na,shut out fruit flies will increase demand,na,/service/ndnp/hihouml/batch_hihouml_damsel_ver01/data/sn83025121/00294552480/1904112901/0005.xml,1904-11-29,"the hawaiian gazette (honolulu [oahu, hawaii]) 1865-1918",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,87.17545,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"the writer ventured the prediction that by the first part of December, when the bureau report should come out, hardly anyone would be estimating the yield below 12,000,000, and that something like a panic in the market must necessarily ensue.",markets,worsen,down,na,vague,assertive,journalist,Wm. T. Williams,national,False,bureau report release,low yield estimate,bad,/service/ndnp/gu/batch_gu_inspector_ver01/data/sn89053684/0041418246A/1904120501/0931.xml,1904-12-05,"the savannah morning news (savannah, ga.) 1900-current",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,74.18441,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"He was exceedingly confident of the continuance of a big steel trade, and of sound business conditions throughout the country.",general_business,improve,na,na,vague,assertive,expert,John W. Gates,national,True,na,big steel trade,good,/service/ndnp/dlc/batch_dlc_bravo_ver03/data/sn84026749/100492155/1905042901/0023.xml,1905-04-29,the washington times (washington [d.c.]) 1902-1939,full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,69.71798,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"The markets are solid and active, and every indication is that the present year Is to be one of unparalleled prosperity.",general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,na,good,/service/ndnp/uuml/batch_uuml_merckx_ver01/data/sn83045396/print/1905022601/0619.xml,1905-02-26,"the salt lake tribune (salt lake city, utah) 1890-current",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,101.7426,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the whole situation will probably resume that tranquillity which characterized it for many weeks.,general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,na,mixed,/service/ndnp/curiv/batch_curiv_oasis_ver01/data/sn85066387/00100480633/1905042401/0513.xml,1905-04-24,the san francisco call (san francisco [calif.]) 1895-1913,full_page,improve,improve,NBER,1.0,True,,6.0,inferred_short,,,,,,,,,,,,,69.71798,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"presaging a very large crop, thougti j the cold and rainy weather has interfered with spring wheat and the seeding of oats throughout the West",other,improve,na,na,vague,assertive,journalist,na,national,False,na,na,good,/service/ndnp/curiv/batch_curiv_oasis_ver01/data/sn85066387/00100480633/1905042401/0513.xml,1905-04-24,the san francisco call (san francisco [calif.]) 1895-1913,full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,69.71798,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"He stated that petitions and tele grams from Commercial bodies had been piled in on the Senators, and and that lie thought the bfl would pass thus giving relief to many cities, over 90 per cent, which are discriminated against.",general_business,improve,na,na,vague,hedged,expert,E. W. Donham,national,True,bill passing Senate,relief to discriminated cities,bad,/service/ndnp/ncu/batch_ncu_hamm_ver01/data/sn85042104/0033289237A/1905041501/0621.xml,1905-04-15,"the news & observer (raleigh, n.c.) 1894-current",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,69.71798,0,0,0,0,0,0,0,0,0,0,0,0,0,1
It is said that there will be no permanent improvement In the market until the end of the war.,markets,worsen,na,na,vague,hedged,journalist,na,national,False,na,war,bad,/service/ndnp/dlc/batch_dlc_toyfoxterrier_ver02/data/sn83045462/00280655971/1905052101/0320.xml,1905-05-21,"evening star (washington, d.c.) 1854-1972",full_page,worsen,improve,NBER,0.0,True,,24.0,inferred_long,,,,,,,,,,,,,80.8364,0,0,0,0,0,0,0,0,0,0,0,0,0,1
when the cruel war is over there will be better days in the stock exchange.,markets,improve,na,na,vague,hedged,journalist,na,national,False,na,war ends,bad,/service/ndnp/dlc/batch_dlc_toyfoxterrier_ver02/data/sn83045462/00280655971/1905052101/0320.xml,1905-05-21,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,80.8364,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"the winter wheat crop will be between 340,000,000 and 370,000,000 bushels in the United States, but the final fig ures will not appear until after inspection of the Ohio valley",other,worsen,na,na,vague,assertive,expert,H. V. Jones,national,True,na,based on return from southwest,mixed,/service/ndnp/nbu/batch_nbu_europeanstarling_ver01/data/sn84020107/00542866330/1905062401/0059.xml,1905-06-24,"the beatrice daily express (beatrice, neb.) 1884-1924",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,85.48547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"it is hard ly probable that any very pronounced stringency will ensue; the most plausi ble view seems the one that the money supply problem will be sufficient to discourage violent speculation for the rise until after the harvest at least, but will hardly become a distinctly adverse influence in a market of moderate proportions.",general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,money supply may discourage speculation,mixed,/service/ndnp/txdn/batch_txdn_haslett_ver01/data/sn86090439/0051717502A/1905061301/0449.xml,1905-06-13,"san antonio daily light (san antonio, tex.) 1886-1907",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,85.48547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the threat of tariff revision In the fall is apt to restrain the pushing of trade that usually accompanies settled trade optimism.,markets,worsen,na,na,vague,hedged,journalist,na,national,False,tariff revision in the fall,tariff revision will restrain trade,good,/service/ndnp/txdn/batch_txdn_haslett_ver01/data/sn86090439/0051717502A/1905061301/0449.xml,1905-06-13,"san antonio daily light (san antonio, tex.) 1886-1907",full_page,worsen,improve,NBER,0.0,True,,6.0,inferred_short,,,,,,,,,,,,,85.48547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"the outlook is on the whole encouraging, although the great banking interests advise moderation at this time in all speculative operations.",markets,improve,up,na,vague,assertive,expert,W. G. Nicholas,national,False,na,na,mixed,/service/ndnp/au/batch_au_davis_ver01/data/sn85038485/00340583589/1905072301/0282.xml,1905-07-23,"the birmingham age-herald (birmingham, ala.) 1902-1950",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,84.11413,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"prices should begin to advance before long, and it is the prevailing belief that patience will be rewarded by just that kind of a market movement within the next few weeks, although immediate activity is not looked for.",markets,improve,up,na,vague,hedged,expert,W. G. Nicholas,national,False,na,na,mixed,/service/ndnp/au/batch_au_davis_ver01/data/sn85038485/00340583589/1905072301/0282.xml,1905-07-23,"the birmingham age-herald (birmingham, ala.) 1902-1950",full_page,improve,improve,NBER,1.0,True,,6.0,inferred_short,,,,,,,,,,,,,84.11413,0,0,0,0,0,0,0,0,0,0,0,0,0,1
It seems probable that leading bankers have rather looked with favor on some curtailment of the bull market and a readjustment at a some -what lower level of prices.,markets,worsen,down,na,vague,hedged,expert,na,national,False,na,bankers favor curtailment,bad,/service/ndnp/okhi/batch_okhi_freedom_ver01/data/sn86063952/00237280416/1905091201/0498.xml,1905-09-12,"the guthrie daily leader (guthrie, okla.) 1893-1996",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,55.9507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Law should nrst be exhausted in from ten to twenty years, after which the situation would be worse than at present.",general_business,worsen,down,up,vague,assertive,journalist,na,national,False,na,law exhaustion,na,/service/ndnp/dlc/batch_dlc_bravo_ver03/data/sn84026749/100492234/1905091701/0432.xml,1905-09-17,the washington times (washington [d.c.]) 1902-1939,full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,55.9507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Henry Clews says ... it is quite certain that the agricultural banks will be compelled in the event of large crops to recall very generally the balances they now have on deposit here.,general_business,worsen,na,na,vague,assertive,expert,Henry Clews,national,True,large crops,large harvests increase demand for funds,good,/service/ndnp/nmu/batch_nmu_kipling_ver01/data/sn86063592/00271764935/1905070701/0756.xml,1905-07-07,"las vegas daily optic (las vegas, n.m.) 1880-1908",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,84.11413,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Railroad earnings are still satisfactory and railroad officials generally are looking forward to a very large tonnage as soon as the agricultural products begin to move to market; ... traffic statements in the near future seem to promise a series of favorable market influences.,markets,improve,na,na,6,hedged,journalist,na,national,False,agricultural products move to market,increased freight tonnage,good,/service/ndnp/nmu/batch_nmu_kipling_ver01/data/sn86063592/00271764935/1905070701/0756.xml,1905-07-07,"las vegas daily optic (las vegas, n.m.) 1880-1908",full_page,improve,improve,NBER,1.0,True,,6.0,stated,,,,,,,,,,,,,84.11413,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"""The committee of which I am chair man and which will frame a measure this winter. Is prepared for Its work and will meet two weeks In advance of the regular session for the purpose of preparing a bill. Every member of the committee knows exactly where, he .stands on this Question, and I, think that by December 1 we will have a bill rendy for Introduction. I resard decisive action this session as beyond question.""",markets,improve,na,na,vague,assertive,expert,Stephen B. Elkins,national,True,na,preparing legislation,mixed,/service/ndnp/uuml/batch_uuml_merckx_ver01/data/sn83045396/print/1905092001/0916.xml,1905-09-20,"the salt lake tribune (salt lake city, utah) 1890-current",full_page,improve,improve,NBER,1.0,True,,6.0,inferred_short,,,,,,,,,,,,,55.9507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
This would prolong the prosperity of the country for the coming year at least.,general_business,improve,na,na,12,assertive,journalist,na,national,False,na,na,good,/service/ndnp/txdn/batch_txdn_haslett_ver01/data/sn86090439/0051717502A/1905080201/0943.xml,1905-08-02,"san antonio daily light (san antonio, tex.) 1886-1907",full_page,improve,improve,NBER,1.0,True,,12.0,stated,,,,,,,,,,,,,105.7037,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Taking a broad view of the agricultural situation, therefore, the outlook remains favorable from a stock market standpoint.",markets,improve,na,na,vague,assertive,journalist,na,national,False,na,na,mixed,/service/ndnp/txdn/batch_txdn_haslett_ver01/data/sn86090439/0051717502A/1905080201/0943.xml,1905-08-02,"san antonio daily light (san antonio, tex.) 1886-1907",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,105.7037,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"peace abroad, which cannot be remote, ought to bring a great revival in commerce which, with the increasing output of gold, the release of the millions stored in Europe, and other encouraging conditions at home and abroad, should, in the natural course of events cause a fresh boom.",general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,peace abroad and gold output,mixed,/service/ndnp/txdn/batch_txdn_haslett_ver01/data/sn86090439/0051717502A/1905080201/0943.xml,1905-08-02,"san antonio daily light (san antonio, tex.) 1886-1907",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,105.7037,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grain and cotton exports are expected to exercise a depressing Influence for some time to come.,markets,worsen,down,na,vague,hedged,journalist,na,national,False,na,na,na,/service/ndnp/dlc/batch_dlc_toyfoxterrier_ver02/data/sn83045462/0028065601A/1905090201/0169.xml,1905-09-02,"evening star (washington, d.c.) 1854-1972",full_page,worsen,improve,NBER,0.0,True,,24.0,inferred_long,,,,,,,,,,,,,55.9507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"In decW* ing that the commercial and financial outlook in the United States is ex ceedingly btight, and that no reaction need be apprehended, in spite of the untoward phenomena attending the concentration of wealth and corporate power, ...",general_business,improve,na,na,vague,assertive,expert,R. Keene,national,True,na,no reaction need be apprehended,bad,/service/ndnp/ndhi/batch_ndhi_cardassian_ver01/data/sn85042224/0038334623A/1905092101/0217.xml,1905-09-21,"the fargo forum and daily republican (fargo, n.d.) 1894-1957",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,55.9507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
