quote,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,scope,is_quoted_forecaster,conditional_on,page_id,date,publisher,source_text_type,predicted_norm,realized,basis,hit,scorable,unscorable_reason,horizon_used,horizon_basis,ip_growth_6m,ip_growth_12m,ip_accel,ip_gap,cpi_yoy,cpi_accel,unrate,unrate_d6,stock_ret6,stock_ret12,stock_vol6,stock_drawdown,epu,hindsight_in_recession,has_ip_growth_6m,has_ip_growth_12m,has_ip_accel,has_ip_gap,has_cpi_yoy,has_cpi_accel,has_unrate,has_unrate_d6,has_stock_ret6,has_stock_ret12,has_stock_vol6,has_stock_drawdown,has_epu
The actual rates may not decline soon. although they may and probably will decline eventually,prices,improve,down,na,vague,hedged,layperson,Sol. A. Magundy,national,True,na,/service/ndnp/khi/batch_khi_lawrence_ver01/data/sn82015485/00416150576/1920123001/0326.xml,1920-12-30,"western kansas world (wakeeney, kan.) 1885-current",full_page,down,down,CPI,1.0,True,,24.0,inferred_long,-6.185034169873086,-4.713019132057862,-1.4720150378152246,,9.944751381215454,-13.885638080722863,,,-21.264994547437293,-31.758034026465026,3.9777677786519057,-36.61106233538191,81.08698,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"If it be any consolation to the producer of food, he can reflect that about everybody else is or will be in the same boat.",general_business,worsen,down,na,vague,assertive,journalist,na,national,False,na,/service/ndnp/khi/batch_khi_arbuckle_ver02/data/sn82016014/00212474150/1920101801/0187.xml,1920-10-18,"the topeka state journal (topeka, kansas) 1892-1980",full_page,worsen,worsen,INDPRO,1.0,True,,12.0,default,-5.7428170365500435,0.0,-5.7428170365500435,,14.689265536723171,-6.484137331594958,,,-14.680744092508807,-25.504828797190523,3.8592390246660315,-25.504828797190523,97.17714,1,1,1,1,0,1,1,0,0,1,1,1,1,1
the market is entering an accumulating rather than a liquidating stage.,markets,improve,up,na,vague,assertive,journalist,na,national,True,na,/service/ndnp/dlc/batch_dlc_fink_ver02/data/sn82016181/00529045621/1923102703/1044.xml,1923-10-27,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,improve,STOCK,1.0,True,,12.0,default,3.1964864085737115,22.16155452063594,-18.965068112062227,24.120131833458583,3.012048192771084,0.5593803786574956,,,-12.3321730482347,-11.629072681704256,2.253639073643256,-15.15880654475457,90.60307,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Judging from the industrial list’s action, a business depression is not likelv to materialize this winter.",general_business,improve,na,na,6,hedged,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_fink_ver02/data/sn82016181/00529045633/1923110503/0180.xml,1923-11-05,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,worsen,INDPRO,0.0,True,,6.0,stated,-2.211778624950715,13.33295244624731,-15.544731071198026,20.943990069044336,3.614457831325288,1.147446930579457,,,-5.078534031413606,-5.32637075718015,2.9080085585457676,-12.752646775745909,84.45831,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"“I am optimistic regarding the business outlook,"" the magnate said.",general_business,improve,na,na,vague,assertive,expert,Charles M. Schwab,national,True,na,/service/ndnp/dlc/batch_dlc_dicorcia_ver01/data/sn82016181/0052904589A/1927012901/0540.xml,1927-01-29,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,4.1670535078760915,4.1670535078760915,0.0,9.870707546566425,-1.6666666666666705,0.5430711610486771,,,-1.3711734693877586,-0.9288917360666167,4.08448529283514,-5.412844036697244,79.88611,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"ment would be only temporary"" and this i iew was not changed today de spite the rally.",general_business,improve,na,na,vague,assertive,unclear,na,national,False,na,/service/ndnp/dlc/batch_dlc_dicorcia_ver01/data/sn82016181/0052904608A/1930030101/0026.xml,1930-03-01,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-12.203534921194423,-7.169098072622732,-5.0344368485716915,-0.612282391710529,0.0,-2.312138728323691,,,-23.209603974058236,-9.907722195240414,12.357422321297319,-23.209603974058236,87.97424,1,1,1,1,1,1,1,0,0,1,1,1,1,1
If confidence is restored and business undertakes long-term commitments we may look for a quick recovery,general_business,improve,na,na,vague,hedged,expert,Harold G. Moulton,national,True,confidence is restored and business undertakes long-term commitments,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999615/1937111901/0606.xml,1937-11-19,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,improve,INDPRO,1.0,True,,24.0,inferred_long,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
if confidence continues at its present low ebb the recession may become serious indeed.,general_business,worsen,na,na,vague,hedged,expert,Harold G. Moulton,national,True,confidence continues at its present low ebb,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999615/1937111901/0606.xml,1937-11-19,"the washington daily news (washington, d.c.) 1921-1972",full_page,worsen,improve,INDPRO,0.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
if the existing laws which hamper business recovery should be promptly repealed or adequately modified. the automatic result would be that industrial production would increase and that the existing business depression would be checked,general_business,improve,na,na,vague,assertive,expert,Winthrop W. Aldrich,national,True,laws are promptly repealed or adequately modified,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999615/1937111901/0606.xml,1937-11-19,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
A. F. of L. Economists Hopeful of Early Business Revival,general_business,improve,na,na,vague,hedged,expert,A. F. of L. economists,national,True,na,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999615/1937112701/0901.xml,1937-11-27,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
A. F. of L. economists are far from pessimistic over prospects of an early resumption of recovery.,general_business,improve,na,na,vague,hedged,expert,A. F. of L. economists,national,True,na,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999615/1937112701/0901.xml,1937-11-27,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"“The present decline appears to be a temporary check in our progress toward higher production volumes and higher standards of living,” the Survey stated, “while business waits for accumulated supplies to be bought off.",general_business,improve,na,na,vague,hedged,expert,A. F. of L. economists,national,True,na,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999615/1937112701/0901.xml,1937-11-27,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
But if you attempt price raising this way all prices will go up.,prices,worsen,up,na,vague,assertive,journalist,John T. Flynn,national,False,if you attempt price raising this way,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999615/1937113001/0976.xml,1937-11-30,"the washington daily news (washington, d.c.) 1921-1972",full_page,up,down,CPI,0.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
it will be impossible to balance the budget within the next year or two,other,no_change,na,na,vague,assertive,journalist,Raymond Clapper,national,False,na,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999615/1937113001/0976.xml,1937-11-30,"the washington daily news (washington, d.c.) 1921-1972",full_page,flat,improve,INDPRO,0.0,True,,12.0,default,-4.192872117400426,6.451655840698531,-10.644527958098957,16.768088039091637,4.285714285714283,1.3480885311871305,,,-27.428737638161728,-31.00110619469027,7.280020523739041,-33.78450106157113,238.8967,1,1,1,1,1,1,1,0,0,1,1,1,1,1
Byrnes contended yesterday that co-operation would dissipate a lack of confidence described by some witnesses as a contributing cause of the business recession.,general_business,improve,na,na,vague,hedged,official,Byrnes,national,True,co-operation,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999627/1938010801/0204.xml,1938-01-08,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-20.25792584631918,-14.776860347886007,-5.481065498433171,-4.117328854674628,3.5714285714285716,-2.1825396825396877,,,-28.45094180489176,-30.197476686780035,7.79579905737402,-32.45753715498939,272.3933,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"If industries reduce wages this winter and spring, they will be deliberately encouraging the withholding of buying—they will be fostering a downward spiral and they will make it necessary for their Government to consider other means of cre ating purchasing power.",general_business,worsen,na,na,6,assertive,official,Franklin D. Roosevelt,national,True,industries reduce wages,/service/ndnp/dlc/batch_dlc_bullock_ver01/data/sn82016181/00516999627/1938012601/0698.xml,1938-01-26,"the washington daily news (washington, d.c.) 1921-1972",full_page,worsen,flat,INDPRO,0.0,True,,6.0,stated,-20.25792584631918,-14.776860347886007,-5.481065498433171,-4.117328854674628,3.5714285714285716,-2.1825396825396877,,,-28.45094180489176,-30.197476686780035,7.79579905737402,-32.45753715498939,272.3933,1,1,1,1,1,1,1,0,0,1,1,1,1,1
as soon as business gets squared away and begins operating under lower taxes in 1946. j^liere will be a big pick-up and things will begin to get good.,general_business,improve,na,na,12,assertive,journalist,na,national,False,operating under lower taxes,/service/ndnp/dlc/batch_dlc_bubley_ver02/data/sn82016181/0052904009A/1945110201/0088.xml,1945-11-02,"the washington daily news (washington, d.c.) 1921-1972",full_page,improve,improve,INDPRO,1.0,True,,12.0,stated,-25.58172531214529,-27.62522423071616,2.0434989185708687,-22.545827031371772,2.2598870056497296,1.1108995112042108,,,14.005298651252401,28.94306728411877,2.48011926369266,0.0,132.1324,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Step ladder finance has Received a jolt from which it will not soon recover,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn82016187/100493883/1908011601/0601.xml,1908-01-16,"the national tribune (washington, d.c.) 1877-1917",full_page,improve,worsen,NBER,0.0,True,,6.0,inferred_short,,,,,,,,,,,,,86.69262,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Closer surveillance of bank officials Conduct by the directors and stockholders will mark the future,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn82016187/100493883/1908011601/0601.xml,1908-01-16,"the national tribune (washington, d.c.) 1877-1917",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,86.69262,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Gambling with other peoples money will not be as popular with those in control of bank deposits,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn82016187/100493883/1908011601/0601.xml,1908-01-16,"the national tribune (washington, d.c.) 1877-1917",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,86.69262,1,0,0,0,0,0,0,0,0,0,0,0,0,1
this bill f It becomcsa law will create a great demand for other than Government bonds especially railroad bonds,markets,improve,up,na,vague,assertive,journalist,na,national,False,if the Aldrich bill becomes a law,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn82016187/100493883/1908011601/0601.xml,1908-01-16,"the national tribune (washington, d.c.) 1877-1917",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,86.69262,1,0,0,0,0,0,0,0,0,0,0,0,0,1
That will boom the bond market and all the elements of speculation will enter into tho situation,markets,improve,up,na,vague,assertive,journalist,na,national,False,if the Aldrich bill becomes a law,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn82016187/100493883/1908011601/0601.xml,1908-01-16,"the national tribune (washington, d.c.) 1877-1917",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,86.69262,1,0,0,0,0,0,0,0,0,0,0,0,0,1
they will be selling oft their railroad bonds and their value will accordingly depreciate,markets,worsen,down,na,vague,assertive,journalist,na,national,False,when the panic is over,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn82016187/100493883/1908011601/0601.xml,1908-01-16,"the national tribune (washington, d.c.) 1877-1917",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,86.69262,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Therefore the bill would be a great lift and would help the country back to the erstwhile prosperity,general_business,improve,na,na,vague,hedged,journalist,na,national,False,if the Aldrich bill passes,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn82016187/100493883/1908011601/0601.xml,1908-01-16,"the national tribune (washington, d.c.) 1877-1917",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,86.69262,1,0,0,0,0,0,0,0,0,0,0,0,0,1
The business outlook appears to be i good in every section.,general_business,improve,na,na,vague,hedged,expert,Franklin K. Lane,national,True,na,/service/ndnp/wyu/batch_wyu_etna_ver03/data/sn83002748/00514150205/1920092301/0984.xml,1920-09-23,"the saratoga sun (saratoga, carbon county, wyo.) 1891-current",full_page,improve,worsen,INDPRO,0.0,True,,12.0,default,-6.2207928356936035,1.031796167614227,-7.252589003307831,,19.540229885057485,-3.996188434280283,,,-11.689637570188873,-20.055452865064698,4.076639308331078,-24.05618964003512,72.68394,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"Partly because of this, unemployment is expected to top the 4,000,000 mark in the next few months.",employment,worsen,na,up,6,hedged,journalist,na,national,False,na,/service/ndnp/mthi/batch_mthi_ivy_ver01/data/sn83004278/00340581970/1957121901/0845.xml,1957-12-19,"the sidney herald (sidney, mont.) 1908-19??",full_page,up,up,UNRATE,1.0,True,,6.0,stated,-1.8449577701545314,-2.0855831841027372,0.2406254139482058,2.0920655751177053,2.909090909090912,-0.041707396546093456,4.5,0.6000000000000001,-13.523462703109226,-11.192861933700533,3.0436166442620505,-15.097932535364526,59.98262,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Despite these and other signs, chances are very good that a major recession is not in the making.",general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,/service/ndnp/mthi/batch_mthi_ivy_ver01/data/sn83004278/00340581970/1957121901/0845.xml,1957-12-19,"the sidney herald (sidney, mont.) 1908-19??",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-1.8449577701545314,-2.0855831841027372,0.2406254139482058,2.0920655751177053,2.909090909090912,-0.041707396546093456,4.5,0.6000000000000001,-13.523462703109226,-11.192861933700533,3.0436166442620505,-15.097932535364526,59.98262,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Nevertheless, increased Government spending, lower interest rates and widespread building activity, plus other factors, indicate that the recession now underway will not be a prolonged one.",general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,/service/ndnp/mthi/batch_mthi_ivy_ver01/data/sn83004278/00340581970/1957121901/0845.xml,1957-12-19,"the sidney herald (sidney, mont.) 1908-19??",full_page,improve,improve,INDPRO,1.0,True,,12.0,default,-1.8449577701545314,-2.0855831841027372,0.2406254139482058,2.0920655751177053,2.909090909090912,-0.041707396546093456,4.5,0.6000000000000001,-13.523462703109226,-11.192861933700533,3.0436166442620505,-15.097932535364526,59.98262,1,1,1,1,1,1,1,1,1,1,1,1,1,1
